#
# Sample c= 5.0 mg/ml
#
# Sample environment:
# Detector = Pilatus2M
# SampleDistance = 2.8129542377649326
# WaveLength = 9.918624552255697e-11
#
#
# N 3
# L q*nm  I_  stddev
#
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 20.0
# Concentration: 5.0
# Buffer: bbsa
# Code: BSA_5mg
  5.776993e-01	  1.221821e+02	  2.548408e-01
  5.828407e-01	  1.200619e+02	  2.502594e-01
  5.879821e-01	  1.181041e+02	  2.482435e-01
  5.931235e-01	  1.156348e+02	  2.452162e-01
  5.982649e-01	  1.141176e+02	  2.420019e-01
  6.034063e-01	  1.115718e+02	  2.382716e-01
  6.085476e-01	  1.096069e+02	  2.374921e-01
  6.136890e-01	  1.075094e+02	  2.328428e-01
  6.188304e-01	  1.055787e+02	  2.302507e-01
  6.239718e-01	  1.035361e+02	  2.298474e-01
  6.291132e-01	  1.017387e+02	  2.276346e-01
  6.342546e-01	  9.977602e+01	  2.233801e-01
  6.393960e-01	  9.820345e+01	  2.217141e-01
  6.445373e-01	  9.638296e+01	  2.180675e-01
  6.496787e-01	  9.398390e+01	  2.165509e-01
  6.548201e-01	  9.236221e+01	  2.150465e-01
  6.599615e-01	  9.055076e+01	  2.137702e-01
  6.651029e-01	  8.878507e+01	  2.141717e-01
  6.702443e-01	  8.780859e+01	  2.161278e-01
  6.753857e-01	  8.603429e+01	  2.147595e-01
  6.805270e-01	  8.413788e+01	  2.126654e-01
  6.856684e-01	  8.234142e+01	  2.119883e-01
  6.908098e-01	  8.088795e+01	  2.066920e-01
  6.959512e-01	  7.931216e+01	  2.033379e-01
  7.010926e-01	  7.764016e+01	  2.014887e-01
  7.062340e-01	  7.630313e+01	  1.993510e-01
  7.113754e-01	  7.436711e+01	  1.945995e-01
  7.165167e-01	  7.299339e+01	  1.945364e-01
  7.216581e-01	  7.135767e+01	  1.923383e-01
  7.267995e-01	  6.979887e+01	  1.876826e-01
  7.319409e-01	  6.886141e+01	  1.874819e-01
  7.370823e-01	  6.733971e+01	  1.859361e-01
  7.422237e-01	  6.599049e+01	  1.814704e-01
  7.473651e-01	  6.429555e+01	  1.812598e-01
  7.525064e-01	  6.326897e+01	  1.806209e-01
  7.576478e-01	  6.196061e+01	  1.772906e-01
  7.627892e-01	  6.074470e+01	  1.778100e-01
  7.679306e-01	  5.967247e+01	  1.758306e-01
  7.730720e-01	  5.828773e+01	  1.733845e-01
  7.782134e-01	  5.698010e+01	  1.717311e-01
  7.833548e-01	  5.585886e+01	  1.713904e-01
  7.884961e-01	  5.465954e+01	  1.691175e-01
  7.936375e-01	  5.349774e+01	  1.683285e-01
  7.987789e-01	  5.231879e+01	  1.665206e-01
  8.039203e-01	  5.156093e+01	  1.648247e-01
  8.090617e-01	  5.031436e+01	  1.643545e-01
  8.142031e-01	  4.901975e+01	  1.619055e-01
  8.193445e-01	  4.824353e+01	  1.595293e-01
  8.244858e-01	  4.723441e+01	  1.590479e-01
  8.296272e-01	  4.626796e+01	  1.577885e-01
  8.347686e-01	  4.527582e+01	  1.566857e-01
  8.399100e-01	  4.415150e+01	  1.551912e-01
  8.450513e-01	  4.298953e+01	  1.534046e-01
  8.501928e-01	  4.226472e+01	  1.523035e-01
  8.553342e-01	  4.121885e+01	  1.514017e-01
  8.604755e-01	  4.043078e+01	  1.510086e-01
  8.656169e-01	  3.914814e+01	  1.488233e-01
  8.707583e-01	  3.862798e+01	  1.479875e-01
  8.758997e-01	  3.755694e+01	  1.483571e-01
  8.810410e-01	  3.663255e+01	  1.458267e-01
  8.861825e-01	  3.607462e+01	  1.448663e-01
  8.913239e-01	  3.521449e+01	  1.442095e-01
  8.964652e-01	  3.445147e+01	  1.429354e-01
  9.016066e-01	  3.358873e+01	  1.419103e-01
  9.067480e-01	  3.282647e+01	  1.414194e-01
  9.118894e-01	  3.258177e+01	  1.402039e-01
  9.170308e-01	  3.144235e+01	  1.396076e-01
  9.221722e-01	  3.064734e+01	  1.412984e-01
  9.273136e-01	  2.987764e+01	  1.395670e-01
  9.324549e-01	  2.945138e+01	  1.399150e-01
  9.375963e-01	  2.868703e+01	  1.401830e-01
  9.427377e-01	  2.804014e+01	  1.388847e-01
  9.478791e-01	  2.735654e+01	  1.388693e-01
  9.530205e-01	  2.680290e+01	  1.385068e-01
  9.581619e-01	  2.608047e+01	  1.368623e-01
  9.633033e-01	  2.557317e+01	  1.371278e-01
  9.684446e-01	  2.518610e+01	  1.370180e-01
  9.735860e-01	  2.439857e+01	  1.359657e-01
  9.787274e-01	  2.381104e+01	  1.355791e-01
  9.838688e-01	  2.322313e+01	  1.355144e-01
  9.890102e-01	  2.246900e+01	  1.345175e-01
  9.941515e-01	  2.209406e+01	  1.329332e-01
  9.992930e-01	  2.188720e+01	  1.341008e-01
  1.004434e+00	  2.113160e+01	  1.349880e-01
  1.009576e+00	  2.073203e+01	  1.336665e-01
  1.014717e+00	  2.017760e+01	  1.344372e-01
  1.019858e+00	  1.984045e+01	  1.350664e-01
  1.025000e+00	  1.926302e+01	  1.334809e-01
  1.030141e+00	  1.887412e+01	  1.346038e-01
  1.035283e+00	  1.843727e+01	  1.344486e-01
  1.040424e+00	  1.816380e+01	  1.337405e-01
  1.045565e+00	  1.756125e+01	  1.336901e-01
  1.050707e+00	  1.720558e+01	  1.339108e-01
  1.055848e+00	  1.672789e+01	  1.316697e-01
  1.060990e+00	  1.690597e+01	  1.321852e-01
  1.066131e+00	  1.655211e+01	  1.324980e-01
  1.071272e+00	  1.570685e+01	  1.303721e-01
  1.076414e+00	  1.557645e+01	  1.312390e-01
  1.081555e+00	  1.515715e+01	  1.306906e-01
  1.086697e+00	  1.471622e+01	  1.295902e-01
  1.091838e+00	  1.429780e+01	  1.295134e-01
  1.096979e+00	  1.398818e+01	  1.290969e-01
  1.102121e+00	  1.389625e+01	  1.280306e-01
  1.107262e+00	  1.345396e+01	  1.283493e-01
  1.112403e+00	  1.327251e+01	  1.295007e-01
  1.117545e+00	  1.289312e+01	  1.298073e-01
  1.122686e+00	  1.256239e+01	  1.295888e-01
  1.127828e+00	  1.238551e+01	  1.295015e-01
  1.132969e+00	  1.226871e+01	  1.296028e-01
  1.138110e+00	  1.204313e+01	  1.291037e-01
  1.143252e+00	  1.176644e+01	  1.287920e-01
  1.148393e+00	  1.142078e+01	  1.291009e-01
  1.153535e+00	  1.120014e+01	  1.301424e-01
  1.158676e+00	  1.100365e+01	  1.289514e-01
  1.163817e+00	  1.094021e+01	  1.293496e-01
  1.168959e+00	  1.070926e+01	  1.294444e-01
  1.174100e+00	  1.046234e+01	  1.290515e-01
  1.179241e+00	  1.007877e+01	  1.270431e-01
  1.184383e+00	  1.013004e+01	  1.270038e-01
  1.189524e+00	  9.966895e+00	  1.255786e-01
  1.194666e+00	  9.711745e+00	  1.252168e-01
  1.199807e+00	  9.742347e+00	  1.248179e-01
  1.204948e+00	  9.442262e+00	  1.247096e-01
  1.210090e+00	  9.266021e+00	  1.235532e-01
  1.215231e+00	  9.278675e+00	  1.243269e-01
  1.220373e+00	  9.035725e+00	  1.226699e-01
  1.225514e+00	  8.691929e+00	  1.217163e-01
  1.230655e+00	  8.448181e+00	  1.225034e-01
  1.235797e+00	  8.301807e+00	  1.234247e-01
  1.240938e+00	  8.560488e+00	  1.223193e-01
  1.246079e+00	  8.099385e+00	  1.230025e-01
  1.251221e+00	  8.349831e+00	  1.235355e-01
  1.256362e+00	  8.094346e+00	  1.228811e-01
  1.261504e+00	  8.021988e+00	  1.226304e-01
  1.266645e+00	  7.754362e+00	  1.225937e-01
  1.271786e+00	  7.558095e+00	  1.224519e-01
  1.276928e+00	  7.603041e+00	  1.227653e-01
  1.282069e+00	  7.418758e+00	  1.226442e-01
  1.287211e+00	  7.497189e+00	  1.221367e-01
  1.292352e+00	  7.214579e+00	  1.250371e-01
  1.297493e+00	  7.047075e+00	  1.264579e-01
  1.302635e+00	  7.009064e+00	  1.264767e-01
  1.307776e+00	  6.945404e+00	  1.271610e-01
  1.312917e+00	  6.829812e+00	  1.279468e-01
  1.318059e+00	  6.776860e+00	  1.276346e-01
  1.323200e+00	  6.720967e+00	  1.284784e-01
  1.328342e+00	  6.627141e+00	  1.288857e-01
  1.333483e+00	  6.286751e+00	  1.281713e-01
  1.338624e+00	  6.422513e+00	  1.296311e-01
  1.343766e+00	  6.432410e+00	  1.306944e-01
  1.348907e+00	  6.203915e+00	  1.293647e-01
  1.354049e+00	  6.226336e+00	  1.291776e-01
  1.359190e+00	  6.246187e+00	  1.284507e-01
  1.364331e+00	  6.264245e+00	  1.258280e-01
  1.369473e+00	  5.852083e+00	  1.252166e-01
  1.374614e+00	  5.902885e+00	  1.254404e-01
  1.379755e+00	  5.982058e+00	  1.247753e-01
  1.384897e+00	  5.864109e+00	  1.240084e-01
  1.390038e+00	  5.875747e+00	  1.240729e-01
  1.395180e+00	  5.816789e+00	  1.230147e-01
  1.400321e+00	  5.851527e+00	  1.231496e-01
  1.405462e+00	  5.733040e+00	  1.232213e-01
  1.410604e+00	  5.513608e+00	  1.222920e-01
  1.415745e+00	  5.432503e+00	  1.217202e-01
  1.420887e+00	  5.480436e+00	  1.226585e-01
  1.426028e+00	  5.275908e+00	  1.219714e-01
  1.431169e+00	  5.356676e+00	  1.208626e-01
  1.436311e+00	  5.074000e+00	  1.215691e-01
  1.441452e+00	  5.373055e+00	  1.209219e-01
  1.446594e+00	  5.243591e+00	  1.204334e-01
  1.451735e+00	  5.060917e+00	  1.209162e-01
  1.456876e+00	  5.169052e+00	  1.198850e-01
  1.462018e+00	  5.076840e+00	  1.192500e-01
  1.467159e+00	  5.054842e+00	  1.203725e-01
  1.472300e+00	  4.875864e+00	  1.191325e-01
  1.477442e+00	  4.855927e+00	  1.188010e-01
  1.482583e+00	  4.848539e+00	  1.193359e-01
  1.487725e+00	  4.963854e+00	  1.188425e-01
  1.492866e+00	  4.842672e+00	  1.180674e-01
  1.498007e+00	  4.702269e+00	  1.184151e-01
  1.503149e+00	  4.585612e+00	  1.181599e-01
  1.508290e+00	  4.909388e+00	  1.184139e-01
  1.513432e+00	  4.728097e+00	  1.184965e-01
  1.518573e+00	  4.585475e+00	  1.183415e-01
  1.523714e+00	  4.564708e+00	  1.175131e-01
  1.528856e+00	  4.594492e+00	  1.175500e-01
  1.533997e+00	  4.791406e+00	  1.177210e-01
  1.539138e+00	  4.377770e+00	  1.167043e-01
  1.544280e+00	  4.601106e+00	  1.170998e-01
  1.549421e+00	  4.318748e+00	  1.174999e-01
  1.554563e+00	  4.231038e+00	  1.168024e-01
  1.559704e+00	  4.187171e+00	  1.163619e-01
  1.564845e+00	  4.014109e+00	  1.167971e-01
  1.569987e+00	  4.311087e+00	  1.160138e-01
  1.575128e+00	  4.322278e+00	  1.163870e-01
  1.580270e+00	  4.075402e+00	  1.157864e-01
  1.585411e+00	  3.941509e+00	  1.154208e-01
  1.590552e+00	  3.863534e+00	  1.156215e-01
  1.595694e+00	  3.914018e+00	  1.162873e-01
  1.600835e+00	  3.819703e+00	  1.142362e-01
  1.605976e+00	  3.900982e+00	  1.154436e-01
  1.611118e+00	  3.963074e+00	  1.156632e-01
  1.616259e+00	  3.869140e+00	  1.145008e-01
  1.621401e+00	  3.912506e+00	  1.150325e-01
  1.626542e+00	  3.744207e+00	  1.149812e-01
  1.631683e+00	  3.595543e+00	  1.138368e-01
  1.636825e+00	  3.701200e+00	  1.142700e-01
  1.641966e+00	  3.746204e+00	  1.147199e-01
  1.647107e+00	  3.530488e+00	  1.135413e-01
  1.652249e+00	  3.475284e+00	  1.132398e-01
  1.657390e+00	  3.537098e+00	  1.142764e-01
  1.662532e+00	  3.635125e+00	  1.136944e-01
  1.667673e+00	  3.548318e+00	  1.127661e-01
  1.672814e+00	  3.458949e+00	  1.141961e-01
  1.677956e+00	  3.384495e+00	  1.131626e-01
  1.683097e+00	  3.593557e+00	  1.132982e-01
  1.688239e+00	  3.303097e+00	  1.136251e-01
  1.693380e+00	  3.332550e+00	  1.131453e-01
  1.698521e+00	  3.291191e+00	  1.123070e-01
  1.703663e+00	  3.330108e+00	  1.129673e-01
  1.708804e+00	  3.186030e+00	  1.121880e-01
  1.713946e+00	  3.260686e+00	  1.121504e-01
  1.719087e+00	  3.262875e+00	  1.129745e-01
  1.724228e+00	  3.163637e+00	  1.119981e-01
  1.729370e+00	  3.192925e+00	  1.112771e-01
  1.734511e+00	  2.935723e+00	  1.121801e-01
  1.739653e+00	  3.120764e+00	  1.111352e-01
  1.744794e+00	  2.906368e+00	  1.109622e-01
  1.749935e+00	  3.122434e+00	  1.111859e-01
  1.755077e+00	  2.770770e+00	  1.107039e-01
  1.760218e+00	  3.095052e+00	  1.102201e-01
  1.765359e+00	  3.026071e+00	  1.111948e-01
  1.770501e+00	  2.909522e+00	  1.095653e-01
  1.775642e+00	  3.062677e+00	  1.095215e-01
  1.780784e+00	  2.647877e+00	  1.100828e-01
  1.785925e+00	  2.999914e+00	  1.101875e-01
  1.791066e+00	  2.899854e+00	  1.091735e-01
  1.796208e+00	  2.824345e+00	  1.100408e-01
  1.801349e+00	  2.580267e+00	  1.096135e-01
  1.806491e+00	  2.796925e+00	  1.092915e-01
  1.811632e+00	  2.841329e+00	  1.095880e-01
  1.816773e+00	  2.951297e+00	  1.091876e-01
  1.821915e+00	  2.479815e+00	  1.087342e-01
  1.827056e+00	  2.643193e+00	  1.088481e-01
  1.832197e+00	  2.752923e+00	  1.087495e-01
  1.837339e+00	  2.541454e+00	  1.085831e-01
  1.842480e+00	  2.523554e+00	  1.090138e-01
  1.847622e+00	  2.549698e+00	  1.086457e-01
  1.852763e+00	  2.405701e+00	  1.082492e-01
  1.857904e+00	  2.337784e+00	  1.084207e-01
  1.863046e+00	  2.549528e+00	  1.088041e-01
  1.868187e+00	  2.430837e+00	  1.078095e-01
  1.873328e+00	  2.327516e+00	  1.086078e-01
  1.878470e+00	  2.403396e+00	  1.082091e-01
  1.883611e+00	  2.464893e+00	  1.081171e-01
  1.888753e+00	  2.404672e+00	  1.081072e-01
  1.893894e+00	  2.418235e+00	  1.085425e-01
  1.899035e+00	  2.337732e+00	  1.074198e-01
  1.904177e+00	  2.444975e+00	  1.080144e-01
  1.909318e+00	  2.113498e+00	  1.079633e-01
  1.914460e+00	  2.150624e+00	  1.073888e-01
  1.919601e+00	  2.299522e+00	  1.078191e-01
  1.924742e+00	  2.324412e+00	  1.077199e-01
  1.929884e+00	  2.239146e+00	  1.075214e-01
  1.935025e+00	  2.265406e+00	  1.077915e-01
  1.940166e+00	  2.065821e+00	  1.076840e-01
  1.945308e+00	  1.948346e+00	  1.068587e-01
  1.950449e+00	  2.112950e+00	  1.075327e-01
  1.955591e+00	  1.923764e+00	  1.068767e-01
  1.960732e+00	  2.165701e+00	  1.069460e-01
  1.965873e+00	  1.979547e+00	  1.070293e-01
  1.971015e+00	  2.098551e+00	  1.074284e-01
  1.976156e+00	  1.947641e+00	  1.070998e-01
  1.981298e+00	  2.041860e+00	  1.071478e-01
  1.986439e+00	  1.853783e+00	  1.070266e-01
  1.991580e+00	  1.875539e+00	  1.063414e-01
  1.996722e+00	  1.988611e+00	  1.061006e-01
  2.001863e+00	  1.699951e+00	  1.070281e-01
  2.007004e+00	  1.875888e+00	  1.062706e-01
  2.012146e+00	  1.725477e+00	  1.062561e-01
  2.017287e+00	  1.770661e+00	  1.068460e-01
  2.022429e+00	  1.901137e+00	  1.065171e-01
  2.027570e+00	  1.760289e+00	  1.059773e-01
  2.032712e+00	  1.842121e+00	  1.063481e-01
  2.037853e+00	  1.748070e+00	  1.059744e-01
  2.042994e+00	  2.045582e+00	  1.056934e-01
  2.048136e+00	  1.809233e+00	  1.067825e-01
  2.053277e+00	  1.678469e+00	  1.061315e-01
  2.058418e+00	  1.553962e+00	  1.053029e-01
  2.063560e+00	  1.665870e+00	  1.064969e-01
  2.068701e+00	  1.523130e+00	  1.055731e-01
  2.073843e+00	  1.648579e+00	  1.053441e-01
  2.078984e+00	  1.852952e+00	  1.061004e-01
  2.084125e+00	  1.518243e+00	  1.049552e-01
  2.089267e+00	  1.440771e+00	  1.051315e-01
  2.094408e+00	  1.697767e+00	  1.057171e-01
  2.099550e+00	  1.662076e+00	  1.054229e-01
  2.104691e+00	  1.517904e+00	  1.053670e-01
  2.109832e+00	  1.545240e+00	  1.067130e-01
  2.114974e+00	  1.512957e+00	  1.076507e-01
  2.120115e+00	  1.530492e+00	  1.090136e-01
  2.125256e+00	  1.575368e+00	  1.099845e-01
  2.130398e+00	  1.606455e+00	  1.102279e-01
  2.135539e+00	  1.650359e+00	  1.111488e-01
  2.140681e+00	  1.538607e+00	  1.123776e-01
  2.145822e+00	  1.461765e+00	  1.120867e-01
  2.150963e+00	  1.293770e+00	  1.131278e-01
  2.156105e+00	  1.529675e+00	  1.133260e-01
  2.161246e+00	  1.312505e+00	  1.128834e-01
  2.166388e+00	  1.186132e+00	  1.140016e-01
  2.171529e+00	  1.370254e+00	  1.145695e-01
  2.176670e+00	  1.301704e+00	  1.124399e-01
  2.181812e+00	  1.190337e+00	  1.107804e-01
  2.186953e+00	  1.262112e+00	  1.112649e-01
  2.192094e+00	  1.352051e+00	  1.101931e-01
  2.197236e+00	  1.232596e+00	  1.089933e-01
  2.202377e+00	  1.131154e+00	  1.092689e-01
  2.207519e+00	  1.295771e+00	  1.089057e-01
  2.212660e+00	  1.359352e+00	  1.078854e-01
  2.217801e+00	  1.178008e+00	  1.085571e-01
  2.222943e+00	  1.161797e+00	  1.075903e-01
  2.228084e+00	  1.220481e+00	  1.075836e-01
  2.233226e+00	  1.127995e+00	  1.077106e-01
  2.238367e+00	  1.189796e+00	  1.074913e-01
  2.243508e+00	  1.242492e+00	  1.063699e-01
  2.248650e+00	  1.084464e+00	  1.066528e-01
  2.253791e+00	  1.217499e+00	  1.068896e-01
  2.258932e+00	  1.202235e+00	  1.058973e-01
  2.264074e+00	  1.146463e+00	  1.063986e-01
  2.269215e+00	  1.114236e+00	  1.064515e-01
  2.274357e+00	  1.381920e+00	  1.059389e-01
  2.279498e+00	  1.192994e+00	  1.065376e-01
  2.284639e+00	  1.282618e+00	  1.063731e-01
  2.289781e+00	  1.262346e+00	  1.054703e-01
  2.294922e+00	  1.180250e+00	  1.059443e-01
  2.300064e+00	  1.194681e+00	  1.057742e-01
  2.305205e+00	  1.241768e+00	  1.053835e-01
  2.310346e+00	  1.134740e+00	  1.057330e-01
  2.315488e+00	  9.431258e-01	  1.055291e-01
  2.320629e+00	  1.111021e+00	  1.051934e-01
  2.325770e+00	  1.048153e+00	  1.052571e-01
  2.330912e+00	  8.308437e-01	  1.051299e-01
  2.336053e+00	  1.171467e+00	  1.046332e-01
  2.341195e+00	  8.915989e-01	  1.047305e-01
  2.346336e+00	  9.402731e-01	  1.051918e-01
  2.351477e+00	  8.657294e-01	  1.044396e-01
  2.356619e+00	  1.003432e+00	  1.046445e-01
  2.361760e+00	  8.425303e-01	  1.047135e-01
  2.366902e+00	  1.079859e+00	  1.039301e-01
  2.372043e+00	  9.536968e-01	  1.044631e-01
  2.377184e+00	  1.017070e+00	  1.048063e-01
  2.382326e+00	  7.133299e-01	  1.039141e-01
  2.387467e+00	  8.320213e-01	  1.036220e-01
  2.392608e+00	  8.812754e-01	  1.042537e-01
  2.397750e+00	  9.953843e-01	  1.034560e-01
  2.402891e+00	  7.102798e-01	  1.040667e-01
  2.408033e+00	  8.046248e-01	  1.042162e-01
  2.413174e+00	  7.090289e-01	  1.030892e-01
  2.418315e+00	  8.712631e-01	  1.033272e-01
  2.423457e+00	  9.019186e-01	  1.038023e-01
  2.428598e+00	  8.676187e-01	  1.031369e-01
  2.433739e+00	  8.910779e-01	  1.031921e-01
  2.438881e+00	  9.712823e-01	  1.035297e-01
  2.444022e+00	  9.142802e-01	  1.029500e-01
  2.449164e+00	  9.314358e-01	  1.026468e-01
  2.454305e+00	  7.682839e-01	  1.030313e-01
  2.459446e+00	  7.998595e-01	  1.023316e-01
  2.464588e+00	  8.058407e-01	  1.017516e-01
  2.469729e+00	  7.293172e-01	  1.024727e-01
  2.474871e+00	  8.753141e-01	  1.020935e-01
  2.480012e+00	  6.952327e-01	  1.012601e-01
  2.485153e+00	  8.764148e-01	  1.021373e-01
  2.490295e+00	  7.696745e-01	  1.014207e-01
  2.495436e+00	  4.808338e-01	  1.009410e-01
  2.500577e+00	  7.468729e-01	  1.016599e-01
  2.505719e+00	  8.074274e-01	  1.012952e-01
  2.510860e+00	  6.901273e-01	  1.007386e-01
  2.516002e+00	  8.352568e-01	  1.013713e-01
  2.521143e+00	  8.929135e-01	  1.011052e-01
  2.526284e+00	  7.027962e-01	  1.006701e-01
  2.531426e+00	  6.505356e-01	  1.014349e-01
  2.536567e+00	  8.265349e-01	  1.011437e-01
  2.541709e+00	  5.832068e-01	  1.004231e-01
  2.546850e+00	  6.566215e-01	  1.010056e-01
  2.551991e+00	  6.461849e-01	  1.004997e-01
  2.557133e+00	  6.805961e-01	  1.005079e-01
  2.562274e+00	  7.394092e-01	  1.008476e-01
  2.567415e+00	  7.466180e-01	  1.004627e-01
  2.572557e+00	  7.088189e-01	  1.013167e-01
  2.577698e+00	  7.646459e-01	  1.037402e-01
  2.582840e+00	  8.375683e-01	  1.047042e-01
  2.587981e+00	  6.477659e-01	  1.043824e-01
  2.593122e+00	  6.670322e-01	  1.053634e-01
  2.598264e+00	  6.886880e-01	  1.051594e-01
  2.603405e+00	  7.117047e-01	  1.028044e-01
  2.608547e+00	  7.975224e-01	  1.034436e-01
  2.613688e+00	  6.512060e-01	  1.021394e-01
  2.618829e+00	  5.547640e-01	  1.018755e-01
  2.623971e+00	  6.385665e-01	  1.024182e-01
  2.629112e+00	  6.560208e-01	  1.015967e-01
